,price
2025-01-20 20:15:00,22.0
2025-01-20 20:30:00,22.0
2025-01-20 20:45:00,22.0
2025-01-20 21:00:00,17.0
2025-01-20 21:15:00,17.0
2025-01-20 21:30:00,17.0
2025-01-20 21:45:00,17.0
2025-01-20 22:00:00,15.251
2025-01-20 22:15:00,15.251
2025-01-20 22:30:00,15.251
2025-01-20 22:45:00,15.251
2025-01-20 23:00:00,13.798
2025-01-20 23:15:00,13.798
2025-01-20 23:30:00,13.798
2025-01-20 23:45:00,13.798
2025-01-21 00:00:00,12.752
2025-01-21 00:15:00,12.752
2025-01-21 00:30:00,12.752
2025-01-21 00:45:00,12.752
2025-01-21 01:00:00,12.165
2025-01-21 01:15:00,12.165
2025-01-21 01:30:00,12.165
2025-01-21 01:45:00,12.165
2025-01-21 02:00:00,11.667
2025-01-21 02:15:00,11.667
2025-01-21 02:30:00,11.667
2025-01-21 02:45:00,11.667
2025-01-21 03:00:00,11.386
2025-01-21 03:15:00,11.386
2025-01-21 03:30:00,11.386
2025-01-21 03:45:00,11.386
2025-01-21 04:00:00,11.354
2025-01-21 04:15:00,11.354
2025-01-21 04:30:00,11.354
2025-01-21 04:45:00,11.354
2025-01-21 05:00:00,12.234
2025-01-21 05:15:00,12.234
2025-01-21 05:30:00,12.234
2025-01-21 05:45:00,12.234
2025-01-21 06:00:00,14.22
2025-01-21 06:15:00,14.22
2025-01-21 06:30:00,14.22
2025-01-21 06:45:00,14.22
2025-01-21 07:00:00,19.006
2025-01-21 07:15:00,19.006
2025-01-21 07:30:00,19.006
2025-01-21 07:45:00,19.006
2025-01-21 08:00:00,24.832
2025-01-21 08:15:00,24.832
2025-01-21 08:30:00,24.832
2025-01-21 08:45:00,24.832
2025-01-21 09:00:00,21.168
2025-01-21 09:15:00,21.168
2025-01-21 09:30:00,21.168
2025-01-21 09:45:00,21.168
2025-01-21 10:00:00,19.805
2025-01-21 10:15:00,19.805
2025-01-21 10:30:00,19.805
2025-01-21 10:45:00,19.805
2025-01-21 11:00:00,16.15
2025-01-21 11:15:00,16.15
2025-01-21 11:30:00,16.15
2025-01-21 11:45:00,16.15
2025-01-21 12:00:00,14.744
2025-01-21 12:15:00,14.744
2025-01-21 12:30:00,14.744
2025-01-21 12:45:00,14.744
2025-01-21 13:00:00,14.283
2025-01-21 13:15:00,14.283
2025-01-21 13:30:00,14.283
2025-01-21 13:45:00,14.283
2025-01-21 14:00:00,15.005
2025-01-21 14:15:00,15.005
2025-01-21 14:30:00,15.005
2025-01-21 14:45:00,15.005
2025-01-21 15:00:00,17.343
2025-01-21 15:15:00,17.343
2025-01-21 15:30:00,17.343
2025-01-21 15:45:00,17.343
2025-01-21 16:00:00,21.213
2025-01-21 16:15:00,21.213
2025-01-21 16:30:00,21.213
2025-01-21 16:45:00,21.213
2025-01-21 17:00:00,30.115
2025-01-21 17:15:00,30.115
2025-01-21 17:30:00,30.115
2025-01-21 17:45:00,30.115
2025-01-21 18:00:00,25.193
2025-01-21 18:15:00,25.193
2025-01-21 18:30:00,25.193
2025-01-21 18:45:00,25.193
2025-01-21 19:00:00,20.268
2025-01-21 19:15:00,20.268
2025-01-21 19:30:00,20.268
2025-01-21 19:45:00,20.268
2025-01-21 20:00:00,17.484
2025-01-21 20:15:00,17.484
2025-01-21 20:30:00,17.484
2025-01-21 20:45:00,17.484
2025-01-21 21:00:00,15.519
2025-01-21 21:15:00,15.519
2025-01-21 21:30:00,15.519
2025-01-21 21:45:00,15.519
2025-01-21 22:00:00,13.86
2025-01-21 22:15:00,13.86
2025-01-21 22:30:00,13.86
2025-01-21 22:45:00,13.86
2025-01-21 23:00:00,12.529
2025-01-21 23:15:00,12.529
2025-01-21 23:30:00,12.529
2025-01-21 23:45:00,12.529
2025-01-22 00:00:00,12.8
2025-01-22 00:15:00,12.8
2025-01-22 00:30:00,12.8
2025-01-22 00:45:00,12.8
2025-01-22 01:00:00,12.506
2025-01-22 01:15:00,12.506
2025-01-22 01:30:00,12.506
2025-01-22 01:45:00,12.506
2025-01-22 02:00:00,12.222
2025-01-22 02:15:00,12.222
2025-01-22 02:30:00,12.222
2025-01-22 02:45:00,12.222
2025-01-22 03:00:00,12.166
2025-01-22 03:15:00,12.166
2025-01-22 03:30:00,12.166
2025-01-22 03:45:00,12.166
2025-01-22 04:00:00,12.316
2025-01-22 04:15:00,12.316
2025-01-22 04:30:00,12.316
2025-01-22 04:45:00,12.316
2025-01-22 05:00:00,12.832
2025-01-22 05:15:00,12.832
2025-01-22 05:30:00,12.832
2025-01-22 05:45:00,12.832
2025-01-22 06:00:00,15.692
2025-01-22 06:15:00,15.692
2025-01-22 06:30:00,15.692
2025-01-22 06:45:00,15.692
2025-01-22 07:00:00,20.825
2025-01-22 07:15:00,20.825
2025-01-22 07:30:00,20.825
2025-01-22 07:45:00,20.825
2025-01-22 08:00:00,23.86
2025-01-22 08:15:00,23.86
2025-01-22 08:30:00,23.86
2025-01-22 08:45:00,23.86
2025-01-22 09:00:00,19.941
2025-01-22 09:15:00,19.941
2025-01-22 09:30:00,19.941
2025-01-22 09:45:00,19.941
2025-01-22 10:00:00,17.906
2025-01-22 10:15:00,17.906
2025-01-22 10:30:00,17.906
2025-01-22 10:45:00,17.906
2025-01-22 11:00:00,17.294
2025-01-22 11:15:00,17.294
2025-01-22 11:30:00,17.294
2025-01-22 11:45:00,17.294
2025-01-22 12:00:00,16.5
2025-01-22 12:15:00,16.5
2025-01-22 12:30:00,16.5
2025-01-22 12:45:00,16.5
2025-01-22 13:00:00,17.0
2025-01-22 13:15:00,17.0
2025-01-22 13:30:00,17.0
2025-01-22 13:45:00,17.0
2025-01-22 14:00:00,17.992
2025-01-22 14:15:00,17.992
2025-01-22 14:30:00,17.992
2025-01-22 14:45:00,17.992
2025-01-22 15:00:00,19.567
2025-01-22 15:15:00,19.567
2025-01-22 15:30:00,19.567
2025-01-22 15:45:00,19.567
2025-01-22 16:00:00,19.904
2025-01-22 16:15:00,19.904
2025-01-22 16:30:00,19.904
2025-01-22 16:45:00,19.904
2025-01-22 17:00:00,20.899
2025-01-22 17:15:00,20.899
2025-01-22 17:30:00,20.899
2025-01-22 17:45:00,20.899
2025-01-22 18:00:00,18.043
2025-01-22 18:15:00,18.043
2025-01-22 18:30:00,18.043
2025-01-22 18:45:00,18.043
2025-01-22 19:00:00,16.708
2025-01-22 19:15:00,16.708
2025-01-22 19:30:00,16.708
2025-01-22 19:45:00,16.708
2025-01-22 20:00:00,13.449
2025-01-22 20:15:00,13.449
2025-01-22 20:30:00,13.449
2025-01-22 20:45:00,13.449
2025-01-22 21:00:00,12.778
2025-01-22 21:15:00,12.778
2025-01-22 21:30:00,12.778
2025-01-22 21:45:00,12.778
2025-01-22 22:00:00,12.809
2025-01-22 22:15:00,12.809
2025-01-22 22:30:00,12.809
2025-01-22 22:45:00,12.809
2025-01-22 23:00:00,11.468
2025-01-22 23:15:00,11.468
2025-01-22 23:30:00,11.468
2025-01-22 23:45:00,11.468
2025-01-23 00:00:00,11.37
2025-01-23 00:15:00,11.37
2025-01-23 00:30:00,11.37
2025-01-23 00:45:00,11.37
2025-01-23 01:00:00,10.888
2025-01-23 01:15:00,10.888
2025-01-23 01:30:00,10.888
2025-01-23 01:45:00,10.888
2025-01-23 02:00:00,10.558
2025-01-23 02:15:00,10.558
2025-01-23 02:30:00,10.558
2025-01-23 02:45:00,10.558
2025-01-23 03:00:00,10.001
2025-01-23 03:15:00,10.001
2025-01-23 03:30:00,10.001
2025-01-23 03:45:00,10.001
2025-01-23 04:00:00,9.759
2025-01-23 04:15:00,9.759
2025-01-23 04:30:00,9.759
2025-01-23 04:45:00,9.759
2025-01-23 05:00:00,10.001
2025-01-23 05:15:00,10.001
2025-01-23 05:30:00,10.001
2025-01-23 05:45:00,10.001
2025-01-23 06:00:00,10.641
2025-01-23 06:15:00,10.641
2025-01-23 06:30:00,10.641
2025-01-23 06:45:00,10.641
2025-01-23 07:00:00,13.66
2025-01-23 07:15:00,13.66
2025-01-23 07:30:00,13.66
2025-01-23 07:45:00,13.66
2025-01-23 08:00:00,15.903
2025-01-23 08:15:00,15.903
2025-01-23 08:30:00,15.903
2025-01-23 08:45:00,15.903
2025-01-23 09:00:00,15.542
2025-01-23 09:15:00,15.542
2025-01-23 09:30:00,15.542
2025-01-23 09:45:00,15.542
2025-01-23 10:00:00,13.094
2025-01-23 10:15:00,13.094
2025-01-23 10:30:00,13.094
2025-01-23 10:45:00,13.094
2025-01-23 11:00:00,11.61
2025-01-23 11:15:00,11.61
2025-01-23 11:30:00,11.61
2025-01-23 11:45:00,11.61
2025-01-23 12:00:00,9.493
2025-01-23 12:15:00,9.493
2025-01-23 12:30:00,9.493
2025-01-23 12:45:00,9.493
2025-01-23 13:00:00,8.856
2025-01-23 13:15:00,8.856
2025-01-23 13:30:00,8.856
2025-01-23 13:45:00,8.856
2025-01-23 14:00:00,8.586
2025-01-23 14:15:00,8.586
2025-01-23 14:30:00,8.586
2025-01-23 14:45:00,8.586
2025-01-23 15:00:00,8.98
2025-01-23 15:15:00,8.98
2025-01-23 15:30:00,8.98
2025-01-23 15:45:00,8.98
2025-01-23 16:00:00,8.987
2025-01-23 16:15:00,8.987
2025-01-23 16:30:00,8.987
2025-01-23 16:45:00,8.987
2025-01-23 17:00:00,10.675
2025-01-23 17:15:00,10.675
2025-01-23 17:30:00,10.675
2025-01-23 17:45:00,10.675
2025-01-23 18:00:00,11.2
2025-01-23 18:15:00,11.2
2025-01-23 18:30:00,11.2
2025-01-23 18:45:00,11.2
2025-01-23 19:00:00,10.187
2025-01-23 19:15:00,10.187
2025-01-23 19:30:00,10.187
2025-01-23 19:45:00,10.187
2025-01-23 20:00:00,8.636
2025-01-23 20:15:00,8.636
2025-01-23 20:30:00,8.636
2025-01-23 20:45:00,8.636
2025-01-23 21:00:00,7.428
2025-01-23 21:15:00,7.428
2025-01-23 21:30:00,7.428
2025-01-23 21:45:00,7.428
2025-01-23 22:00:00,7.568
2025-01-23 22:15:00,7.568
2025-01-23 22:30:00,7.568
2025-01-23 22:45:00,7.568
2025-01-23 23:00:00,5.823
2025-01-23 23:15:00,5.823
2025-01-23 23:30:00,5.823
2025-01-23 23:45:00,5.823
2025-01-24 00:00:00,6.903
2025-01-24 00:15:00,6.903
2025-01-24 00:30:00,6.903
2025-01-24 00:45:00,6.903
2025-01-24 01:00:00,5.816
2025-01-24 01:15:00,5.816
2025-01-24 01:30:00,5.816
2025-01-24 01:45:00,5.816
2025-01-24 02:00:00,4.505
2025-01-24 02:15:00,4.505
2025-01-24 02:30:00,4.505
2025-01-24 02:45:00,4.505
2025-01-24 03:00:00,4.06
2025-01-24 03:15:00,4.06
2025-01-24 03:30:00,4.06
2025-01-24 03:45:00,4.06
2025-01-24 04:00:00,5.017
2025-01-24 04:15:00,5.017
2025-01-24 04:30:00,5.017
2025-01-24 04:45:00,5.017
2025-01-24 05:00:00,7.32
2025-01-24 05:15:00,7.32
2025-01-24 05:30:00,7.32
2025-01-24 05:45:00,7.32
2025-01-24 06:00:00,8.544
2025-01-24 06:15:00,8.544
2025-01-24 06:30:00,8.544
2025-01-24 06:45:00,8.544
2025-01-24 07:00:00,10.916
2025-01-24 07:15:00,10.916
2025-01-24 07:30:00,10.916
2025-01-24 07:45:00,10.916
2025-01-24 08:00:00,11.623
2025-01-24 08:15:00,11.623
2025-01-24 08:30:00,11.623
2025-01-24 08:45:00,11.623
2025-01-24 09:00:00,9.634
2025-01-24 09:15:00,9.634
2025-01-24 09:30:00,9.634
2025-01-24 09:45:00,9.634
2025-01-24 10:00:00,8.89
2025-01-24 10:15:00,8.89
2025-01-24 10:30:00,8.89
2025-01-24 10:45:00,8.89
2025-01-24 11:00:00,7.844
2025-01-24 11:15:00,7.844
2025-01-24 11:30:00,7.844
2025-01-24 11:45:00,7.844
2025-01-24 12:00:00,7.648
2025-01-24 12:15:00,7.648
2025-01-24 12:30:00,7.648
2025-01-24 12:45:00,7.648
2025-01-24 13:00:00,7.469
2025-01-24 13:15:00,7.469
2025-01-24 13:30:00,7.469
2025-01-24 13:45:00,7.469
2025-01-24 14:00:00,7.451
2025-01-24 14:15:00,7.451
2025-01-24 14:30:00,7.451
2025-01-24 14:45:00,7.451
2025-01-24 15:00:00,7.451
2025-01-24 15:15:00,7.451
2025-01-24 15:30:00,7.451
2025-01-24 15:45:00,7.451
2025-01-24 16:00:00,7.525
2025-01-24 16:15:00,7.525
2025-01-24 16:30:00,7.525
2025-01-24 16:45:00,7.525
2025-01-24 17:00:00,8.302
2025-01-24 17:15:00,8.302
2025-01-24 17:30:00,8.302
2025-01-24 17:45:00,8.302
2025-01-24 18:00:00,8.859
2025-01-24 18:15:00,8.859
2025-01-24 18:30:00,8.859
2025-01-24 18:45:00,8.859
2025-01-24 19:00:00,9.178
2025-01-24 19:15:00,9.178
2025-01-24 19:30:00,9.178
2025-01-24 19:45:00,9.178
2025-01-24 20:00:00,8.499
2025-01-24 20:15:00,8.499
2025-01-24 20:30:00,8.499
2025-01-24 20:45:00,8.499
2025-01-24 21:00:00,8.079
2025-01-24 21:15:00,8.079
2025-01-24 21:30:00,8.079
2025-01-24 21:45:00,8.079
2025-01-24 22:00:00,9.197
2025-01-24 22:15:00,9.197
2025-01-24 22:30:00,9.197
2025-01-24 22:45:00,9.197
2025-01-24 23:00:00,8.629
2025-01-24 23:15:00,8.629
2025-01-24 23:30:00,8.629
2025-01-24 23:45:00,8.629
2025-01-25 00:00:00,5.904
2025-01-25 00:15:00,5.904
2025-01-25 00:30:00,5.904
2025-01-25 00:45:00,5.904
2025-01-25 01:00:00,6.496
2025-01-25 01:15:00,6.496
2025-01-25 01:30:00,6.496
2025-01-25 01:45:00,6.496
2025-01-25 02:00:00,6.355
2025-01-25 02:15:00,6.355
2025-01-25 02:30:00,6.355
2025-01-25 02:45:00,6.355
2025-01-25 03:00:00,6.717
2025-01-25 03:15:00,6.717
2025-01-25 03:30:00,6.717
2025-01-25 03:45:00,6.717
2025-01-25 04:00:00,7.677
2025-01-25 04:15:00,7.677
2025-01-25 04:30:00,7.677
2025-01-25 04:45:00,7.677
2025-01-25 05:00:00,7.689
2025-01-25 05:15:00,7.689
2025-01-25 05:30:00,7.689
2025-01-25 05:45:00,7.689
2025-01-25 06:00:00,7.932
2025-01-25 06:15:00,7.932
2025-01-25 06:30:00,7.932
2025-01-25 06:45:00,7.932
2025-01-25 07:00:00,7.689
2025-01-25 07:15:00,7.689
2025-01-25 07:30:00,7.689
2025-01-25 07:45:00,7.689
2025-01-25 08:00:00,8.899
2025-01-25 08:15:00,8.899
2025-01-25 08:30:00,8.899
2025-01-25 08:45:00,8.899
2025-01-25 09:00:00,8.731
2025-01-25 09:15:00,8.731
2025-01-25 09:30:00,8.731
2025-01-25 09:45:00,8.731
2025-01-25 10:00:00,8.632
2025-01-25 10:15:00,8.632
2025-01-25 10:30:00,8.632
2025-01-25 10:45:00,8.632
2025-01-25 11:00:00,8.815
2025-01-25 11:15:00,8.815
2025-01-25 11:30:00,8.815
2025-01-25 11:45:00,8.815
2025-01-25 12:00:00,8.255
2025-01-25 12:15:00,8.255
2025-01-25 12:30:00,8.255
2025-01-25 12:45:00,8.255
2025-01-25 13:00:00,8.198
2025-01-25 13:15:00,8.198
2025-01-25 13:30:00,8.198
2025-01-25 13:45:00,8.198
2025-01-25 14:00:00,8.9
2025-01-25 14:15:00,8.9
2025-01-25 14:30:00,8.9
2025-01-25 14:45:00,8.9
2025-01-25 15:00:00,11.107
2025-01-25 15:15:00,11.107
2025-01-25 15:30:00,11.107
2025-01-25 15:45:00,11.107
2025-01-25 16:00:00,13.297
2025-01-25 16:15:00,13.297
2025-01-25 16:30:00,13.297
2025-01-25 16:45:00,13.297
2025-01-25 17:00:00,14.585
2025-01-25 17:15:00,14.585
2025-01-25 17:30:00,14.585
2025-01-25 17:45:00,14.585
2025-01-25 18:00:00,15.1
2025-01-25 18:15:00,15.1
2025-01-25 18:30:00,15.1
2025-01-25 18:45:00,15.1
2025-01-25 19:00:00,14.753
2025-01-25 19:15:00,14.753
2025-01-25 19:30:00,14.753
2025-01-25 19:45:00,14.753
2025-01-25 20:00:00,13.76
2025-01-25 20:15:00,13.76
2025-01-25 20:30:00,13.76
2025-01-25 20:45:00,13.76
2025-01-25 21:00:00,13.461
2025-01-25 21:15:00,13.461
2025-01-25 21:30:00,13.461
2025-01-25 21:45:00,13.461
2025-01-25 22:00:00,13.226
2025-01-25 22:15:00,13.226
2025-01-25 22:30:00,13.226
2025-01-25 22:45:00,13.226
2025-01-25 23:00:00,12.203
2025-01-25 23:15:00,12.203
2025-01-25 23:30:00,12.203
2025-01-25 23:45:00,12.203
2025-01-26 00:00:00,12.621
2025-01-26 00:15:00,12.621
2025-01-26 00:30:00,12.621
2025-01-26 00:45:00,12.621
2025-01-26 01:00:00,11.579
2025-01-26 01:15:00,11.579
2025-01-26 01:30:00,11.579
2025-01-26 01:45:00,11.579
2025-01-26 02:00:00,11.13
2025-01-26 02:15:00,11.13
2025-01-26 02:30:00,11.13
2025-01-26 02:45:00,11.13
2025-01-26 03:00:00,10.685
2025-01-26 03:15:00,10.685
2025-01-26 03:30:00,10.685
2025-01-26 03:45:00,10.685
2025-01-26 04:00:00,10.543
2025-01-26 04:15:00,10.543
2025-01-26 04:30:00,10.543
2025-01-26 04:45:00,10.543
2025-01-26 05:00:00,10.786
2025-01-26 05:15:00,10.786
2025-01-26 05:30:00,10.786
2025-01-26 05:45:00,10.786
2025-01-26 06:00:00,11.06
2025-01-26 06:15:00,11.06
2025-01-26 06:30:00,11.06
2025-01-26 06:45:00,11.06
2025-01-26 07:00:00,11.762
2025-01-26 07:15:00,11.762
2025-01-26 07:30:00,11.762
2025-01-26 07:45:00,11.762
2025-01-26 08:00:00,12.417
2025-01-26 08:15:00,12.417
2025-01-26 08:30:00,12.417
2025-01-26 08:45:00,12.417
2025-01-26 09:00:00,12.197
2025-01-26 09:15:00,12.197
2025-01-26 09:30:00,12.197
2025-01-26 09:45:00,12.197
2025-01-26 10:00:00,10.551
2025-01-26 10:15:00,10.551
2025-01-26 10:30:00,10.551
2025-01-26 10:45:00,10.551
2025-01-26 11:00:00,10.257
2025-01-26 11:15:00,10.257
2025-01-26 11:30:00,10.257
2025-01-26 11:45:00,10.257
2025-01-26 12:00:00,9.673
2025-01-26 12:15:00,9.673
2025-01-26 12:30:00,9.673
2025-01-26 12:45:00,9.673
2025-01-26 13:00:00,9.002
2025-01-26 13:15:00,9.002
2025-01-26 13:30:00,9.002
2025-01-26 13:45:00,9.002
2025-01-26 14:00:00,9.252
2025-01-26 14:15:00,9.252
2025-01-26 14:30:00,9.252
2025-01-26 14:45:00,9.252
2025-01-26 15:00:00,11.163
2025-01-26 15:15:00,11.163
2025-01-26 15:30:00,11.163
2025-01-26 15:45:00,11.163
2025-01-26 16:00:00,12.592
2025-01-26 16:15:00,12.592
2025-01-26 16:30:00,12.592
2025-01-26 16:45:00,12.592
2025-01-26 17:00:00,13.277
2025-01-26 17:15:00,13.277
2025-01-26 17:30:00,13.277
2025-01-26 17:45:00,13.277
2025-01-26 18:00:00,11.894
2025-01-26 18:15:00,11.894
2025-01-26 18:30:00,11.894
2025-01-26 18:45:00,11.894
2025-01-26 19:00:00,9.032
2025-01-26 19:15:00,9.032
2025-01-26 19:30:00,9.032
2025-01-26 19:45:00,9.032
2025-01-26 20:00:00,7.893
2025-01-26 20:15:00,7.893
2025-01-26 20:30:00,7.893
2025-01-26 20:45:00,7.893
2025-01-26 21:00:00,6.826
2025-01-26 21:15:00,6.826
2025-01-26 21:30:00,6.826
2025-01-26 21:45:00,6.826
2025-01-26 22:00:00,4.925
2025-01-26 22:15:00,4.925
2025-01-26 22:30:00,4.925
2025-01-26 22:45:00,4.925
2025-01-26 23:00:00,2.389
2025-01-26 23:15:00,2.389
2025-01-26 23:30:00,2.389
2025-01-26 23:45:00,2.389
2025-01-27 00:00:00,4.014
2025-01-27 00:15:00,4.014
2025-01-27 00:30:00,4.014
2025-01-27 00:45:00,4.014
2025-01-27 01:00:00,3.526
2025-01-27 01:15:00,3.526
2025-01-27 01:30:00,3.526
2025-01-27 01:45:00,3.526
2025-01-27 02:00:00,2.638
2025-01-27 02:15:00,2.638
2025-01-27 02:30:00,2.638
2025-01-27 02:45:00,2.638
2025-01-27 03:00:00,1.407
2025-01-27 03:15:00,1.407
2025-01-27 03:30:00,1.407
2025-01-27 03:45:00,1.407
2025-01-27 04:00:00,1.01
2025-01-27 04:15:00,1.01
2025-01-27 04:30:00,1.01
2025-01-27 04:45:00,1.01
2025-01-27 05:00:00,2.152
2025-01-27 05:15:00,2.152
2025-01-27 05:30:00,2.152
2025-01-27 05:45:00,2.152
2025-01-27 06:00:00,3.41
2025-01-27 06:15:00,3.41
2025-01-27 06:30:00,3.41
2025-01-27 06:45:00,3.41
2025-01-27 07:00:00,5.699
2025-01-27 07:15:00,5.699
2025-01-27 07:30:00,5.699
2025-01-27 07:45:00,5.699
2025-01-27 08:00:00,7.176
2025-01-27 08:15:00,7.176
2025-01-27 08:30:00,7.176
2025-01-27 08:45:00,7.176
2025-01-27 09:00:00,6.296
2025-01-27 09:15:00,6.296
2025-01-27 09:30:00,6.296
2025-01-27 09:45:00,6.296
2025-01-27 10:00:00,4.557
2025-01-27 10:15:00,4.557
2025-01-27 10:30:00,4.557
2025-01-27 10:45:00,4.557
2025-01-27 11:00:00,4.011
2025-01-27 11:15:00,4.011
2025-01-27 11:30:00,4.011
2025-01-27 11:45:00,4.011
2025-01-27 12:00:00,3.566
2025-01-27 12:15:00,3.566
2025-01-27 12:30:00,3.566
2025-01-27 12:45:00,3.566
2025-01-27 13:00:00,3.837
2025-01-27 13:15:00,3.837
2025-01-27 13:30:00,3.837
2025-01-27 13:45:00,3.837
2025-01-27 14:00:00,5.395
2025-01-27 14:15:00,5.395
2025-01-27 14:30:00,5.395
2025-01-27 14:45:00,5.395
2025-01-27 15:00:00,8.679
2025-01-27 15:15:00,8.679
2025-01-27 15:30:00,8.679
2025-01-27 15:45:00,8.679
2025-01-27 16:00:00,10.246
2025-01-27 16:15:00,10.246
2025-01-27 16:30:00,10.246
2025-01-27 16:45:00,10.246
2025-01-27 17:00:00,11.856
2025-01-27 17:15:00,11.856
2025-01-27 17:30:00,11.856
2025-01-27 17:45:00,11.856
2025-01-27 18:00:00,11.867
2025-01-27 18:15:00,11.867
2025-01-27 18:30:00,11.867
2025-01-27 18:45:00,11.867
2025-01-27 19:00:00,10.005
2025-01-27 19:15:00,10.005
2025-01-27 19:30:00,10.005
2025-01-27 19:45:00,10.005
2025-01-27 20:00:00,9.407
2025-01-27 20:15:00,9.407
2025-01-27 20:30:00,9.407
2025-01-27 20:45:00,9.407
2025-01-27 21:00:00,8.508
2025-01-27 21:15:00,8.508
2025-01-27 21:30:00,8.508
2025-01-27 21:45:00,8.508
2025-01-27 22:00:00,8.226
2025-01-27 22:15:00,8.226
2025-01-27 22:30:00,8.226
2025-01-27 22:45:00,8.226
2025-01-27 23:00:00,6.928
2025-01-27 23:15:00,6.928
2025-01-27 23:30:00,6.928
2025-01-27 23:45:00,6.928
2025-01-28 00:00:00,7.692
2025-01-28 00:15:00,7.692
2025-01-28 00:30:00,7.692
2025-01-28 00:45:00,7.692
2025-01-28 01:00:00,7.153
2025-01-28 01:15:00,7.153
2025-01-28 01:30:00,7.153
2025-01-28 01:45:00,7.153
2025-01-28 02:00:00,5.733
2025-01-28 02:15:00,5.733
2025-01-28 02:30:00,5.733
2025-01-28 02:45:00,5.733
2025-01-28 03:00:00,6.928
2025-01-28 03:15:00,6.928
2025-01-28 03:30:00,6.928
2025-01-28 03:45:00,6.928
2025-01-28 04:00:00,7.692
2025-01-28 04:15:00,7.692
2025-01-28 04:30:00,7.692
2025-01-28 04:45:00,7.692
2025-01-28 05:00:00,7.759
2025-01-28 05:15:00,7.759
2025-01-28 05:30:00,7.759
2025-01-28 05:45:00,7.759
2025-01-28 06:00:00,9.822
2025-01-28 06:15:00,9.822
2025-01-28 06:30:00,9.822
2025-01-28 06:45:00,9.822
2025-01-28 07:00:00,12.545
2025-01-28 07:15:00,12.545
2025-01-28 07:30:00,12.545
2025-01-28 07:45:00,12.545
2025-01-28 08:00:00,14.75
2025-01-28 08:15:00,14.75
2025-01-28 08:30:00,14.75
2025-01-28 08:45:00,14.75
2025-01-28 09:00:00,13.53
2025-01-28 09:15:00,13.53
2025-01-28 09:30:00,13.53
2025-01-28 09:45:00,13.53
2025-01-28 10:00:00,12.053
2025-01-28 10:15:00,12.053
2025-01-28 10:30:00,12.053
2025-01-28 10:45:00,12.053
2025-01-28 11:00:00,11.634
2025-01-28 11:15:00,11.634
2025-01-28 11:30:00,11.634
2025-01-28 11:45:00,11.634
2025-01-28 12:00:00,11.475
2025-01-28 12:15:00,11.475
2025-01-28 12:30:00,11.475
2025-01-28 12:45:00,11.475
2025-01-28 13:00:00,11.739
2025-01-28 13:15:00,11.739
2025-01-28 13:30:00,11.739
2025-01-28 13:45:00,11.739
2025-01-28 14:00:00,12.133
2025-01-28 14:15:00,12.133
2025-01-28 14:30:00,12.133
2025-01-28 14:45:00,12.133
2025-01-28 15:00:00,13.991
2025-01-28 15:15:00,13.991
2025-01-28 15:30:00,13.991
2025-01-28 15:45:00,13.991
2025-01-28 16:00:00,14.7
2025-01-28 16:15:00,14.7
2025-01-28 16:30:00,14.7
2025-01-28 16:45:00,14.7
2025-01-28 17:00:00,14.96
2025-01-28 17:15:00,14.96
2025-01-28 17:30:00,14.96
2025-01-28 17:45:00,14.96
2025-01-28 18:00:00,13.494
2025-01-28 18:15:00,13.494
2025-01-28 18:30:00,13.494
2025-01-28 18:45:00,13.494
2025-01-28 19:00:00,12.89
2025-01-28 19:15:00,12.89
2025-01-28 19:30:00,12.89
2025-01-28 19:45:00,12.89
2025-01-28 20:00:00,9.476
2025-01-28 20:15:00,9.476
2025-01-28 20:30:00,9.476
2025-01-28 20:45:00,9.476
2025-01-28 21:00:00,8.726
2025-01-28 21:15:00,8.726
2025-01-28 21:30:00,8.726
2025-01-28 21:45:00,8.726
2025-01-28 22:00:00,7.98
2025-01-28 22:15:00,7.98
2025-01-28 22:30:00,7.98
2025-01-28 22:45:00,7.98
2025-01-28 23:00:00,6.443
2025-01-28 23:15:00,6.443
2025-01-28 23:30:00,6.443
2025-01-28 23:45:00,6.443
2025-01-29 00:00:00,8.772
2025-01-29 00:15:00,8.772
2025-01-29 00:30:00,8.772
2025-01-29 00:45:00,8.772
2025-01-29 01:00:00,8.339
2025-01-29 01:15:00,8.339
2025-01-29 01:30:00,8.339
2025-01-29 01:45:00,8.339
2025-01-29 02:00:00,7.816
2025-01-29 02:15:00,7.816
2025-01-29 02:30:00,7.816
2025-01-29 02:45:00,7.816
2025-01-29 03:00:00,7.564
2025-01-29 03:15:00,7.564
2025-01-29 03:30:00,7.564
2025-01-29 03:45:00,7.564
2025-01-29 04:00:00,7.901
2025-01-29 04:15:00,7.901
2025-01-29 04:30:00,7.901
2025-01-29 04:45:00,7.901
2025-01-29 05:00:00,8.698
2025-01-29 05:15:00,8.698
2025-01-29 05:30:00,8.698
2025-01-29 05:45:00,8.698
2025-01-29 06:00:00,9.314
2025-01-29 06:15:00,9.314
2025-01-29 06:30:00,9.314
2025-01-29 06:45:00,9.314
2025-01-29 07:00:00,14.142
2025-01-29 07:15:00,14.142
2025-01-29 07:30:00,14.142
2025-01-29 07:45:00,14.142
2025-01-29 08:00:00,14.254
2025-01-29 08:15:00,14.254
2025-01-29 08:30:00,14.254
2025-01-29 08:45:00,14.254
2025-01-29 09:00:00,13.045
2025-01-29 09:15:00,13.045
2025-01-29 09:30:00,13.045
2025-01-29 09:45:00,13.045
